企业代号,信誉评级,是否违约,in_n_inv,in_n_void,in_void_share,in_neg_share,in_sum_amt,in_net_amt,in_sum_amt_pos,in_sum_tax,in_avg_inv,in_max_inv,in_n_counterpart,in_hhi,in_n_active_month,in_cv_month,in_growth,in_tax_ratio,in_inv_per_active_month,out_n_inv,out_n_void,out_void_share,out_neg_share,out_sum_amt,out_net_amt,out_sum_amt_pos,out_sum_tax,out_avg_inv,out_max_inv,out_n_counterpart,out_hhi,out_n_active_month,out_cv_month,out_growth,out_tax_ratio,out_inv_per_active_month,out_in_ratio,label_default
E11,C,否,2836,121,0.04266572637517631,0.00846262341325811,144309183.95,143427397.23,143868290.59,12022172.879999999,50884.761618476725,993033.98,467,0.07813700816400972,31,1.3118473344432464,13.595057876015439,0.07733809091059314,91.48387096774194,1117,66,0.05908683974932856,0.0008952551477170994,152676325.22,152494507.04,152585416.13,14487292.67,136684.266087735,990825.69,44,0.3976973237161436,21,1.3418131368607853,13.899011137755581,0.08675971090957407,53.19047619047619,1.0579806568159864,0
E12,B,否,1796,39,0.021714922048997772,0.007238307349665924,104619894.84,104130162.08,104375028.46,7092552.55,58251.61182628063,3592233.01,395,0.17632518067790465,36,1.3947051056715298,3.257617509456922,0.06376892142575823,49.888888888888886,285,22,0.07719298245614035,0.0035087719298245615,244497090.99,242695289.19,243596190.09,20887703.32,857884.5297894737,999909.91,5,0.5235167408843343,16,1.836828982990856,0.9120690637494174,0.0792452620751225,17.8125,2.337003792289417,0
E13,A,否,13469,214,0.01588833617937486,0.0029697824634345536,98520699.11,97763521.55,98142110.33,12360647.79,7314.626112554755,1237876.11,725,0.09491831085177277,38,0.5016874048420301,0.02526243381359041,0.11224282570279862,354.44736842105266,8005,1197,0.1495315427857589,0.00924422236102436,247515812.04,239809372.24,243662592.14000002,35643322.4,30920.15141036852,995344.81,3265,0.06434787959271934,38,1.0081075878944477,0.5620908251281517,0.12939906958101705,210.6578947368421,2.5123229359512003,0
E14,C,否,7077,550,0.07771654655927653,0.018369365550374453,127396543.49,123045721.43,125221132.46,15325354.94,18001.489824784512,909090.91,910,0.05616653865332015,36,1.243957178099601,0.2584713450215361,0.11075547970025522,196.58333333333334,3336,239,0.07164268585131894,0.01288968824940048,233617720.78,229133689.96,231375705.37,35843696.69,70029.2927997602,984957.26,829,0.009997220226980722,36,0.5573215301600208,0.25261555748548775,0.13527077590717115,92.66666666666667,1.8337838247419787,0
E15,A,否,92,0,0.0,0.0,4238459.0,4238459.0,4238459.0,565485.4400000001,46070.20652173913,122982.52,33,0.26163003851905003,20,2.2698535881557067,699.2382015965588,0.11771273524553919,4.6,2412,152,0.06301824212271974,0.0,225795391.29000002,225795391.29000002,225795391.29000002,8384021.72,93613.34630597016,97087.38,2,0.7330625496063781,29,1.2061975834254932,0.3855773514755311,0.03580170268699915,83.17241379310344,53.27299173827092,0
E16,A,否,290,1,0.0034482758620689655,0.0034482758620689655,317472.11,277666.29,297569.2,15582.13,1094.7314137931035,19902.91,77,0.08794116028757493,26,1.5213388155882528,6.08533653631553,0.05313627947253731,11.153846153846153,439,49,0.11161731207289294,0.0,233531842.41,233531842.41,233531842.41,4492793.03,531963.1945558087,999284.71,55,0.06424006721035043,36,1.0534717882510392,0.17728968708693993,0.01887532784871136,12.194444444444445,735.5979787011842,0
E17,A,否,7568,425,0.05615750528541226,0.01202431289640592,148674166.03,142609138.65,145641652.34,13639802.81,19645.10650502114,866254.18,874,0.01794909586799236,37,0.7790506332838179,0.908304899346207,0.08729532937982695,204.54054054054055,676,115,0.17011834319526628,0.019230769230769232,191918249.12,185588617.04,188753433.08,16040253.84,283902.7353846154,989527.11,197,0.0405980758364104,37,0.7656491072362479,0.6835600046781499,0.07955335845503199,18.27027027027027,1.2908648102406308,0
E18,A,否,5765,310,0.053772766695576756,0.005377276669557675,140838035.49,137661325.15,139249680.32,10765564.83,24429.841368603644,999285.71,646,0.04164174684814506,37,1.128856619227098,0.8411679451106561,0.07253109481341705,155.8108108108108,381,36,0.09448818897637795,0.005249343832020997,208741257.3,206663509.54,207702383.42,10811028.93,547877.3157480315,970873.78,49,0.12057356298989629,37,0.9883019340887128,0.19213198188135333,0.049711699613476136,10.297297297297296,1.482136956637835,0
E19,A,否,1524,40,0.026246719160104987,0.001968503937007874,191394726.16,191107886.02,191251306.09,30237854.26,125587.09065616797,2264755.74,167,0.1899293860402706,37,0.6016371013581556,0.10544277792444293,0.13660915372371493,41.189189189189186,3099,278,0.08970635688931913,0.021297192642787996,207620328.78,199187341.12,203403834.95,31652312.42,66995.91119070668,99999.68,516,0.01446624944158721,37,0.5431934592626649,0.20287798097582194,0.137118176771632,83.75675675675676,1.0847755993361903,0
E20,B,否,1130,89,0.07876106194690266,0.002654867256637168,194855069.29,194764637.33,194809853.31,29423723.98,172438.1144159292,5641478.53,71,0.06933480106710917,37,0.7750452308178937,0.2879951163262386,0.1312455464149358,30.54054054054054,777,40,0.05148005148005148,0.0,204845870.37,204845870.37,204845870.37,32393189.19,263636.8988030888,991379.31,26,0.32246543393618504,35,0.6713469231715317,0.3671532523481782,0.13654239419966785,22.2,1.0512729851802358,0
E21,B,否,2312,166,0.07179930795847751,0.009515570934256055,131968408.82000001,129954665.68,130961537.25,9299540.59,57079.76160034602,1652427.18,481,0.05896732252220564,37,1.0015739101771926,3.5206533999229426,0.06678103907302534,62.486486486486484,1466,38,0.02592087312414734,0.03137789904502047,129714091.86999999,121476861.07,125595476.47,11622586.77,88481.64520463847,97087.38,338,0.23141630927466594,34,1.195287916324962,4.07523818343646,0.08732257690483894,43.11764705882353,0.9829177530428905,0
E22,A,否,1610,90,0.055900621118012424,0.013664596273291925,74843323.78,72525770.26,73684547.02,9944702.44,46486.53650931677,858407.08,80,0.12532235761793253,37,1.1676927426021937,0.44993281962951165,0.12058500593509996,43.513513513513516,1562,196,0.12548015364916773,0.0076824583866837385,129413239.6,128233239.48,128823239.54,12582455.08,82850.985659411,99926.97,48,0.09003365680824034,36,0.9580858440891781,1.6474005980144395,0.08935406752291206,43.388888888888886,1.7291220253713857,0
E23,B,否,4951,149,0.030094930317107655,0.015148454857604524,177537812.03,175428325.69,176483068.86,27462104.2,35858.98041405777,999837.48,685,0.6613518190226623,37,0.4900925072576436,-0.11770253127076782,0.13535435956683112,133.8108108108108,3570,129,0.03613445378151261,0.010364145658263305,188591690.42,186376755.0,187484222.71,29276573.36,52826.80403921568,99998.33,119,0.05322745413388876,37,0.4011827922336147,-0.21772522463466665,0.13575757713846767,96.48648648648648,1.0622621077933083,0
E24,A,否,2047,43,0.021006350757205666,0.007816316560820713,78702930.09,77058977.59,77880953.84,11146866.49,38447.93849047387,996871.79,367,0.07864665725873092,36,0.7475116396955964,1.920474451621509,0.1263733328133013,56.861111111111114,1782,144,0.08080808080808081,0.015712682379349047,156844460.8,152763534.34,154803997.57,14922080.97,88015.97126823795,99999.09,49,0.13654390890060075,35,0.8242182716233463,2.5648958047123283,0.08898843793138478,50.91428571428571,1.9928668554098556,0
E25,C,否,1410,19,0.01347517730496454,0.00425531914893617,9394719.5,9258477.48,9326598.49,1046329.59,6662.921631205674,838214.56,368,0.06126743994882451,34,1.178872661632303,1.2761993214588028,0.10153800870723143,41.470588235294116,978,164,0.16768916155419222,0.023517382413087935,43126841.72,42114974.18,42620907.95,6455932.88,44096.97517382413,3978956.9,237,0.04299887811740578,34,1.2950972537216436,1.3223178059745837,0.13291769231373296,28.764705882352942,4.590540645731892,0
E26,A,否,791,33,0.041719342604298354,0.0012642225031605564,38722085.31,38586220.69,38654153.0,5789358.09,48953.33161820481,986171.72,117,0.08485089078428396,37,0.7919012365906185,0.23683551551800835,0.13046270604608437,21.37837837837838,504,54,0.10714285714285714,0.003968253968253968,40583311.62,40477233.64,40530272.63,6381596.63,80522.44369047618,99858.96,44,0.07516311699146765,36,0.8508712681624905,0.4019376928352672,0.13618770663350577,14.0,1.0480662726477525,0
E27,A,否,2565,90,0.03508771929824561,0.008576998050682261,47241760.61,47022389.63,47132075.12,4931994.45,18417.840393762184,282639.64,406,0.3637342397323539,37,0.671472481632106,0.5958681100765562,0.09492932189140486,69.32432432432432,1468,79,0.05381471389645776,0.01634877384196185,46517601.71,45943755.65,46230678.68,4800028.2,31687.739584468665,99881.81,181,0.06331875811742393,37,0.6490695576879965,0.6414448405228814,0.094593424511167,39.67567567567568,0.9846712127014439,0
E28,B,否,169,13,0.07692307692307693,0.0,1375638.21,1375638.21,1375638.21,158700.26,8139.871065088757,97087.38,61,0.10397061043846652,25,2.0635488618551636,1.3216809779266712,0.10343236717515139,6.76,569,44,0.0773286467486819,0.0,53576276.47,53576276.47,53576276.47,5207887.33,94158.6581195079,899099.1,6,0.3404500930178345,24,1.5096415630710898,2.0908714179378705,0.08859337265932156,23.708333333333332,38.946487587023334,0
E29,C,是,50,2,0.04,0.0,160844.9,160844.9,160844.9,26073.54,3216.8979999999997,142564.1,17,0.7884303362698665,18,5.670837905375796,-0.9407541148170486,0.13949153438258954,2.7777777777777777,475,6,0.01263157894736842,0.0,45658867.56,45658867.56,45658867.56,1825511.22,96123.93170526317,99902.91,4,0.40394445703816634,15,1.9638180450018272,1.4334273631311785,0.038444458301914,31.666666666666668,283.8689169504287,1
E30,B,否,754,14,0.01856763925729443,0.002652519893899204,22126991.55,22120861.61,22123926.580000002,3211212.75,29346.142639257294,444444.44,170,0.6378056977842808,32,1.322983670794477,3.560157100659908,0.12676469776476687,23.5625,800,53,0.06625,0.0,76657161.37,76657161.37,76657161.37,7127864.93,95821.45171250001,99999.99,7,0.23455336362343882,24,1.325248031567808,0.38922585792293884,0.0850732552673317,33.333333333333336,3.4644186127508148,0
E31,A,否,412,8,0.019417475728155338,0.0024271844660194173,4465265.34,4455268.9799999995,4460267.16,651302.6,10838.022669902912,128974.36,109,0.6659896191449982,37,1.043165554555473,-0.44504190752327843,0.12754204847550574,11.135135135135135,2608,107,0.04102760736196319,0.0023006134969325155,49236570.48,49185449.3,49211009.89,7280788.85,18879.053098159507,99982.3,153,0.06747096923095126,37,0.5170879770139915,0.5841775151748743,0.1289405685333405,70.48648648648648,11.026572158867495,0
E32,B,否,2826,15,0.005307855626326964,0.0021231422505307855,2473957.78,2415504.8,2444731.29,192357.92,875.427381457891,100000.0,272,0.10308400660819664,31,1.0696511996665856,3.122472300272737,0.07376075378691713,91.16129032258064,552,84,0.15217391304347827,0.0036231884057971015,47695969.910000004,47307620.39,47501795.15,1419485.0899999999,86405.74259057971,97087.38,13,0.5406338412051191,29,1.2596962801378622,0.8040534945745752,0.029131323849774463,19.03448275862069,19.27921741251381,0
E33,B,否,1293,160,0.12374323279195669,0.01082753286929621,84462951.17,83296658.79,83879804.98,1355086.96,65323.241430781134,949185.71,242,0.04158972285834243,34,0.9160669063069737,-0.2835176738911379,0.016007785167265733,38.029411764705884,1073,161,0.1500465983224604,0.0130475302889096,84192403.96,81818242.32,83005323.14,5628495.43,78464.49576887231,99999.0,90,0.05033170763161338,34,1.0226353327876239,-0.261110402108763,0.06436484167186671,31.558823529411764,0.9967968534576127,0
E34,B,否,2309,238,0.10307492420961455,0.019055868341273277,65286441.0,59542055.22,62414248.11,4210685.35,28274.768731052405,898058.25,451,0.037251988468317995,37,1.939210800711444,5.69178679586896,0.06604712695255352,62.4054054054054,707,111,0.157001414427157,0.004243281471004243,95860929.06,95346823.38,95603876.22,5605161.92,135588.30135785008,970873.79,71,0.270828605026369,35,1.5854647552216918,0.2876917991836106,0.05552304794544739,20.2,1.4683129849274523,0
E35,B,否,669,36,0.053811659192825115,0.017937219730941704,35584144.05,33742604.11,34663374.08,3952811.7,53190.05089686098,730750.46,103,0.04614438971854128,37,0.7868443378063837,0.6821028602380331,0.10486186755237706,18.08108108108108,770,33,0.04285714285714286,0.0025974025974025974,36520021.18,36486433.5,36503227.34,3746520.31,47428.59893506493,99911.5,32,0.1567856433771203,37,0.8768934169713665,0.9265241528391074,0.09312068727772091,20.81081081081081,1.0263003974097278,0
E36,D,是,1636,74,0.04523227383863081,0.003667481662591687,20818208.17,20698686.23,20758447.2,3013287.35,12725.066118581908,252762.37,418,0.053164990410745884,32,0.6649899168725049,0.5679080132762923,0.1270787241658187,51.125,1547,118,0.07627666451195864,0.023270846800258566,39861726.91,38068397.49,38965062.2,5352369.16,25767.11500323206,99914.53,203,0.028447577340970507,32,0.6796526897060507,0.8603832055622891,0.12326749555445725,48.34375,1.9147530173822829,1
E37,B,否,618,26,0.042071197411003236,0.003236245954692557,45454857.6,45277866.44,45366362.02,6874784.24,73551.54951456311,973467.24,79,0.0628306734601414,37,0.8098100151731554,0.7869171051625221,0.13182041852834162,16.7027027027027,1273,89,0.06991358994501179,0.010997643362136685,49585933.8,48604276.14,49095104.97,7411968.11,38952.02969363707,99999.99,280,0.023436105520747246,37,0.7599641861692922,0.6616703132792143,0.1323181910754397,34.4054054054054,1.0908830522879032,0
E38,B,否,991,33,0.033299697275479316,0.004036326942482341,14841035.13,14820769.27,14830902.200000001,1143083.04,14975.81748738648,977360.0,237,0.11884444591724352,31,2.715560693944461,1.165403922518575,0.07160446099115785,31.967741935483872,628,76,0.12101910828025478,0.006369426751592357,55201504.67,54424805.63,54813155.15,2056675.3599999999,87900.48514331211,98703.0,8,0.42818495457833233,24,1.536373818506365,0.6631705023766922,0.03641326898570759,26.166666666666668,3.7195184962815997,0
E39,C,否,282,3,0.010638297872340425,0.0,351069.36,351069.36,351069.36,23054.1,1244.9268085106382,64398.06,54,0.09927105599181865,26,2.376828693181817,4.683740455859159,0.061621636878906226,10.846153846153847,264,28,0.10606060606060606,0.022727272727272728,33007198.46,32281482.8,32644340.63,4166160.88,125027.26689393939,992000.0,2,0.9495523318190846,24,1.5700292192193988,1.3333368123321239,0.11430535582979558,11.0,94.01902364820445,0
E40,C,否,3148,80,0.025412960609911054,0.010800508259212199,4674274.57,4617177.51,4645726.04,229843.12,1484.8394440914867,120517.24,801,0.02110699624507219,34,1.2540322489791822,5.142776895269132,0.04741946394397748,92.58823529411765,883,83,0.09399773499433749,0.04756511891279728,40579818.35,35220921.65,37900370.0,823660.22,45956.759173272934,99982.53,535,0.013195974366623607,35,1.208399112388034,5.8221940522173465,0.022851152025307155,25.228571428571428,8.681522178959204,0
E41,C,否,2033,65,0.031972454500737824,0.006394490900147565,5836617.5200000005,5564172.58,5700395.05,323842.91,2870.9382784062964,213550.44,486,0.028164687566220623,34,0.9732764321035682,2.9744318845857953,0.05500034953202882,59.794117647058826,663,58,0.08748114630467571,0.027149321266968326,38020920.9,35743044.2,36881982.55,851285.75,57346.788687782806,99891.82,13,0.32595756257972214,38,0.8720308925934931,2.9159377065022944,0.023262777352752156,17.44736842105263,6.514204634741938,0
E42,A,否,47,0,0.0,0.0,10425.63,10425.63,10425.63,1343.3700000000001,221.821914893617,1003.54,7,0.6302470098323165,7,2.905090152380726,59.39585418997702,0.11414478715268928,6.714285714285714,327,33,0.10091743119266056,0.01834862385321101,30487312.4,29332112.4,29909712.4,0.0,93233.37125382262,99999.9,28,0.08250936551316075,19,1.6386040927711245,7.213370380356797,0.0,17.210526315789473,2924.2657182347734,0
E43,B,否,78,10,0.1282051282051282,0.1282051282051282,4344503.33,4229946.649999999,4287224.989999999,666583.1,55698.76064102564,775862.07,19,0.31741538740025504,14,3.2697270489336625,5.729276995899533,0.13613377923416067,5.571428571428571,245,31,0.12653061224489795,0.02040816326530612,21975354.66,21075963.78,21525659.22,1548067.8,89695.32514285714,99999.99,6,0.3674805841569768,13,1.6622018807643149,0.0,0.06842581502443254,18.846153846153847,5.058197218598979,0
E44,C,否,1248,26,0.020833333333333332,0.0016025641025641025,30502065.53,30319678.37,30410871.95,4570058.25,24440.75763621795,683760.68,211,0.05245309809696685,37,0.8621645642234468,1.0701570273224168,0.13098574803744106,33.729729729729726,2435,193,0.07926078028747434,0.023408624229979465,35699640.43,34794810.63,35247225.53,5185746.95,14661.043297741273,99998.78,33,0.3519285139953753,37,0.7927463333878693,1.0892576420373485,0.129706719062721,65.8108108108108,1.1704007518732782,0
E45,B,是,600,8,0.013333333333333334,0.0,24057221.91,24057221.91,24057221.91,3107771.4,40095.36985,466019.47,114,0.4013802247793768,29,1.602833970197626,7.869520186521342,0.11440354004637154,20.689655172413794,325,20,0.06153846153846154,0.021538461538461538,27267405.46,26219218.7,26743312.08,3651027.92,83899.70910769231,99973.45,64,0.10724026595473815,22,1.5681967464552873,4.844125830352571,0.12222958740338649,14.772727272727273,1.1334394953003948,1
E46,C,否,2544,52,0.020440251572327043,0.0066823899371069185,52773512.42,51908436.74,52340974.58,3231416.02,20744.30519654088,924679.65,441,0.07890637082212534,37,0.6677128561655256,-0.09075522357818745,0.058604001611410904,68.75675675675676,974,85,0.08726899383983573,0.039014373716632446,69121206.22,63843734.64,66482470.43,3880015.18,70966.33082135524,99056.6,148,0.04513122723606961,37,0.7382829814077726,-0.25043642170662245,0.05729179483286917,26.324324324324323,1.3097708121054414,0
E47,C,否,2905,94,0.03235800344234079,0.0037865748709122204,44062008.31,43879879.29,43970943.8,6963931.38,15167.644857142857,839295.84,375,0.15717308047016035,37,0.4791536718322867,-0.31565949102533125,0.13696714090136075,78.51351351351352,3518,162,0.04604889141557703,0.005969300739056282,53574212.839999996,52780652.66,53177432.75,8470269.67,15228.599442865263,99998.79,767,0.019854087562152657,37,0.5058907703050712,-0.3312452566459558,0.13828803465791012,95.08108108108108,1.215882228133509,0
E48,A,否,1235,25,0.020242914979757085,0.004048582995951417,13154473.54,13033991.7,13094232.62,1834853.75,10651.395578947368,99995.69,233,0.13506906633371613,38,1.053149284881993,3.840168445850238,0.12340257057416654,32.5,1016,56,0.05511811023622047,0.005905511811023622,53129820.55,52985940.51,53057880.53,7743413.35,52293.13046259842,99575.22,59,0.06353978642894112,36,0.8545109656682401,3.871993477951102,0.12750692799813035,28.22222222222222,4.038916524362859,0
E49,C,否,3615,97,0.026832641770401105,0.0052558782849239285,27443315.52,27258672.32,27350993.92,1362423.63,7591.511900414937,224629.4,715,0.11232549206008173,37,1.2796203626646085,2.669198196215195,0.047602077585711736,97.70270270270271,513,52,0.10136452241715399,0.025341130604288498,42775091.23,41293664.53,42034377.879999995,2596166.48,83382.24411306043,94339.62,295,0.05994876418711695,29,1.4434372532292983,0.39563868487628895,0.059151890546319974,17.689655172413794,1.5586706787970492,0
E50,C,否,197,11,0.05583756345177665,0.005076142131979695,2714388.64,2693857.66,2704123.15,307377.63,13778.622538071068,954353.98,66,0.6078273767858469,28,4.074196503345954,54.37354333940201,0.10241703841887052,7.035714285714286,285,30,0.10526315789473684,0.06315789473684211,24588535.05,21292209.13,22940372.09,1106353.13,86275.56157894737,97087.38,5,0.3100374943369722,13,1.972276703342223,3.139488010402377,0.04939393507304517,21.923076923076923,9.058590464039078,0
E51,B,否,453,2,0.004415011037527594,0.008830022075055188,20696871.97,20557244.87,20627058.419999998,2195047.03,45688.459094922735,761061.95,61,0.2830102417636632,37,0.8675196412277494,1.6668645616141078,0.0964758644820305,12.243243243243244,895,61,0.06815642458100558,0.0033519553072625698,29612237.919999998,29359283.96,29485760.939999998,2885996.89,33086.299351955306,98108.11,132,0.10360094734634741,37,0.7048361929390767,1.5452633969909628,0.08950137241555457,24.18918918918919,1.4307591003569415,0
E52,D,是,425,16,0.03764705882352941,0.004705882352941176,17029672.04,16993550.78,17011611.41,2225471.7600000002,40069.81656470588,881415.93,131,0.13146978012261273,29,2.3418704624886493,11.85556705592809,0.11579526249933834,14.655172413793103,379,93,0.24538258575197888,0.013192612137203167,22260377.21,22005202.61,22132789.91,2966474.92,58734.504511873354,99137.93,13,0.40079955583688454,24,2.143143829857419,8.998010108674052,0.1187935779018527,15.791666666666666,1.3071524312220402,1
E53,C,否,630,31,0.049206349206349205,0.0015873015873015873,34875940.589999996,34734922.29,34805431.44,2473168.66,55358.63585714285,235384.62,63,0.4364705282794873,31,0.9348710735709518,1.9204639785394175,0.06646857166962498,20.322580645161292,454,58,0.1277533039647577,0.00881057268722467,40694662.33,40233803.85,40464233.089999996,2414029.13,89635.82011013216,943396.23,46,0.08397080219331422,30,1.3468310032788051,1.551887752909111,0.05660379347133712,15.133333333333333,1.1668405680696798,0
E54,A,否,1644,89,0.054136253041362534,0.012165450121654502,9379203.9,8806043.64,9092623.77,699056.17,5705.111861313869,104761.9,459,0.033249391095025206,38,0.851631548405733,0.049110555039020225,0.07354537921469759,43.26315789473684,3501,286,0.08169094544415881,0.010568409025992574,37782635.33,37213236.41,37497935.87,4258121.51,10791.955249928591,99145.3,1132,0.01567742797593026,38,0.6977904021821869,0.42215469888346263,0.10267620168633243,92.13157894736842,4.0283413957979946,0
E55,C,否,823,71,0.08626974483596597,0.03645200486026731,12649275.8,11546892.2,12098084.0,811001.28,15369.715431348724,724137.93,137,0.0558814434046385,38,1.331494450483102,8.784676138066517,0.06562617498787504,21.657894736842106,590,147,0.24915254237288137,0.12542372881355932,40062908.71,26018762.990000002,33040835.85,2389309.29,67903.23510169491,99905.66,24,0.1684109476326459,27,1.8783719160899495,0.5264992912932542,0.08410670271640128,21.85185185185185,3.1672096761460447,0
E56,C,否,1201,49,0.04079933388842631,0.005828476269775187,28229515.6,27666204.86,27947860.23,4096530.4899999998,23505.00882597835,760475.0,163,0.1067023585172991,36,0.9501695583116414,1.222962372378655,0.12897284962581157,33.361111111111114,495,37,0.07474747474747474,0.01616161616161616,28790221.07,28113166.93,28451694.0,4155987.2,58162.06276767677,99230.77,39,0.20641641382853346,35,0.786311719060727,2.3420599675681557,0.12879132757112652,14.142857142857142,1.019862383681851,0
E57,B,否,130,8,0.06153846153846154,0.0,29037818.42,29037818.42,29037818.42,4104852.13,223367.834,2996234.48,41,0.6115326693470403,30,1.8049934986448017,3.6443618111252873,0.12385399431851155,4.333333333333333,438,52,0.1187214611872146,0.02054794520547945,37912524.28,36405259.339999996,37158891.81,5412862.5,86558.27461187216,97643.81,25,0.11692705412295845,28,1.2190633826422637,1.429754471567557,0.1294382019524959,15.642857142857142,1.3056257784809167,0
E58,B,否,1352,39,0.028846153846153848,0.0073964497041420114,7717437.69,7640162.89,7678800.29,468865.79000000004,5708.163971893491,889704.04,354,0.1636467740515617,29,2.591742646387421,3.8489201996236915,0.05782021602123623,46.62068965517241,388,104,0.26804123711340205,0.015463917525773196,31831517.24,31014154.56,31422835.9,2097645.16,82039.99288659793,99082.57,23,0.22118002201523992,25,1.6200794950334383,2.5239982821189835,0.06335038197072063,15.52,4.12462251314918,0
